,subject,subjectId,title,G,GS,MIN,TS%,eFG%,FTRate,OR%,DR%,AST%,TO%,STL%,BLK%,Usg%,+/-,PPP,position,PTS,2P%,%2P,FGM,FGA,FGM-A,FG%,3PM,3PA,3PM-A,3P-R,2PM,2PA,2PM-A,FTM,FTA,FTM-A,ORB,DRB,REB,AST,TO,3P%,%3P,STL,FT%,player_id,Spot-Up_count,Spot-Up_percent,Spot-Up_ppp,Cut_count,Cut_percent,Cut_ppp,Transition_count,Transition_percent,Transition_ppp,P&R Roll Man_count,P&R Roll Man_percent,P&R Roll Man_ppp,Off Screen_count,Off Screen_percent,Off Screen_ppp,Hand Off_count,Hand Off_percent,Hand Off_ppp,P&R Ball Handler_count,P&R Ball Handler_percent,P&R Ball Handler_ppp,Offensive Rebound_count,Offensive Rebound_percent,Offensive Rebound_ppp,ISO_count,ISO_percent,ISO_ppp,No Play Type_count,No Play Type_percent,No Play Type_ppp
365,player,taIn6g02TGaMCK97mNnekA,,18,18,36.86389,52.8,47.9,26.4,0.7,11.7,24.2,8.8,2.7,0.9,30.8,-1.3,0.96,G,25.1,48.1,56.4,8.7,21.3,8.7-21.3,41.0,2.9,9.3,2.9-9.3,,5.8,12.0,5.8-12.0,4.7,5.6,4.7-5.6,,,,5.0,2.3,31.7,43.6,2.1,83.2,taIn6g02TGaMCK97mNnekA,82.0,12.202380952380953,1.3780487804878048,5.0,0.744047619047619,1.6,126.0,18.75,1.1904761904761905,4.0,0.5952380952380952,0.75,31.0,4.613095238095238,1.032258064516129,40.0,5.952380952380952,0.775,227.0,33.779761904761905,1.0308370044052864,3.0,0.4464285714285714,1.3333333333333333,117.0,17.410714285714285,0.9230769230769231,35.0,5.208333333333334,1.2285714285714286
366,player,vf28Xhn-QO2mn3LAeD_GlQ,,23,8,25.72971,58.9,55.3,20.4,2.4,9.0,18.0,11.0,1.2,0.0,25.1,-1.2,1.05,G,15.3,53.2,51.5,5.5,11.9,5.5-11.9,46.0,2.2,5.8,2.2-5.8,,3.3,6.1,3.3-6.1,2.1,2.4,2.1-2.4,,,,2.6,1.6,38.3,48.5,0.7,87.5,vf28Xhn-QO2mn3LAeD_GlQ,85.0,28.333333333333332,1.223529411764706,4.0,1.3333333333333335,1.5,69.0,23.0,1.3043478260869565,,,,14.0,4.666666666666667,0.9285714285714286,15.0,5.0,1.1333333333333333,85.0,28.333333333333332,1.011764705882353,4.0,1.3333333333333335,2.0,20.0,6.666666666666667,1.3,3.0,1.0,1.0
367,player,3w4TkSDxTXC5249J56qc6g,,24,21,31.87222,54.0,51.3,20.2,5.7,15.9,7.8,10.5,1.9,1.6,18.7,-2.9,0.97,F-G,13.1,54.6,61.0,5.0,11.1,5.0-11.1,45.3,1.3,4.3,1.3-4.3,,3.7,6.8,3.7-6.8,1.7,2.2,1.7-2.2,,,,1.5,1.4,30.8,39.0,1.2,74.1,3w4TkSDxTXC5249J56qc6g,114.0,29.92125984251969,0.9824561403508771,29.0,7.611548556430446,1.8275862068965518,74.0,19.42257217847769,1.162162162162162,7.0,1.837270341207349,1.5714285714285714,2.0,0.5249343832020997,1.0,16.0,4.199475065616798,1.25,62.0,16.27296587926509,0.7903225806451613,34.0,8.923884514435695,1.2058823529411764,28.0,7.349081364829396,0.9285714285714286,12.0,3.149606299212598,1.5
368,player,ukxbRwAySGKvSiymNFu8NQ,,24,10,23.78125,59.0,57.7,26.2,7.6,19.0,12.0,14.2,1.3,1.8,16.9,-0.9,1.01,F,9.2,59.7,45.8,3.3,7.0,3.3-7.0,47.6,1.4,3.8,1.4-3.8,,1.9,3.2,1.9-3.2,1.1,1.8,1.1-1.8,,,,1.8,1.3,37.4,54.2,0.6,61.4,ukxbRwAySGKvSiymNFu8NQ,90.0,32.49097472924188,1.1,21.0,7.581227436823104,1.619047619047619,41.0,14.801444043321299,1.6097560975609757,74.0,26.714801444043324,1.2567567567567568,,,,,,,2.0,0.7220216606498195,1.0,18.0,6.4981949458483745,0.8333333333333334,1.0,0.36101083032490977,0.0,9.0,3.2490974729241873,1.1111111111111112
369,player,lQV6NpR2Q1StAqbq6oXX1g,,22,1,24.12424,58.6,54.4,26.4,3.3,11.4,10.5,10.2,1.7,1.2,19.0,0.5,1.05,G,10.8,48.0,27.5,3.4,8.3,3.4-8.3,40.7,2.3,6.0,2.3-6.0,,1.1,2.3,1.1-2.3,1.8,2.2,1.8-2.2,,,,1.8,1.0,37.9,72.5,0.9,83.3,lQV6NpR2Q1StAqbq6oXX1g,113.0,49.77973568281938,1.2123893805309736,3.0,1.3215859030837005,0.6666666666666666,36.0,15.859030837004406,1.4722222222222223,14.0,6.167400881057269,0.5714285714285714,21.0,9.251101321585903,1.2857142857142858,13.0,5.726872246696035,1.1538461538461537,21.0,9.251101321585903,0.7619047619047619,,,,2.0,0.881057268722467,1.0,4.0,1.762114537444934,2.0
370,player,jBUJd5r5RgOS_7h4_XAF_A,,16,16,33.31458,60.3,57.6,19.4,2.4,10.7,14.3,13.6,1.5,2.0,22.7,-3.9,1.04,G,17.7,59.5,58.3,6.8,13.5,6.8-13.5,50.0,2.1,5.6,2.1-5.6,,4.7,7.9,4.7-7.9,2.1,2.6,2.1-2.6,,,,3.1,2.3,36.7,41.7,1.1,81.0,jBUJd5r5RgOS_7h4_XAF_A,97.0,25.326370757180154,1.1134020618556701,21.0,5.483028720626632,1.5714285714285714,70.0,18.27676240208877,1.2,15.0,3.91644908616188,1.2666666666666666,21.0,5.483028720626632,1.1904761904761905,26.0,6.7885117493472595,1.5384615384615385,94.0,24.54308093994778,0.9680851063829787,10.0,2.610966057441253,1.2,21.0,5.483028720626632,0.8571428571428571,8.0,2.088772845953003,1.75
371,player,bZ9UkMF3RjOnc0Ez0CQBNg,,7,0,5.32857,65.2,63.3,40.0,11.6,22.4,5.0,14.5,0.0,0.0,23.9,1.3,1.12,C-F,3.3,80.0,66.7,1.3,2.1,1.3-2.1,60.0,0.1,0.7,0.1-0.7,,1.1,1.4,1.1-1.4,0.6,0.9,0.6-0.9,,,,0.1,0.4,20.0,33.3,0.0,66.7,bZ9UkMF3RjOnc0Ez0CQBNg,8.0,38.095238095238095,1.125,2.0,9.523809523809524,2.0,4.0,19.047619047619047,1.75,1.0,4.761904761904762,1.0,,,,3.0,14.285714285714285,1.0,,,,3.0,14.285714285714285,1.3333333333333333,,,,,,
372,player,cLkFtDL5QlK-DdZBpsceqw,,26,26,36.56603,58.8,51.2,39.8,3.6,7.5,28.4,9.6,1.5,0.9,28.7,-1.6,1.06,G,25.1,50.7,57.6,8.0,18.2,8.0-18.2,43.9,2.7,7.7,2.7-7.7,,5.3,10.5,5.3-10.5,6.5,7.2,6.5-7.2,,,,6.4,2.3,34.5,42.4,1.1,89.9,cLkFtDL5QlK-DdZBpsceqw,97.0,15.179968701095461,0.9381443298969072,12.0,1.8779342723004695,1.4166666666666667,119.0,18.622848200312987,1.2605042016806722,21.0,3.286384976525822,1.1904761904761905,75.0,11.737089201877934,1.3466666666666667,27.0,4.225352112676056,1.0740740740740742,173.0,27.073552425665103,1.069364161849711,13.0,2.0344287949921753,0.9230769230769231,61.0,9.546165884194053,0.9672131147540983,19.0,2.97339593114241,1.2105263157894737
373,player,7XfD7MBpRTSWYRLMFWXT1w,,2,0,5.48333,17.4,0.0,100.0,0.0,11.1,0.0,41.0,0.0,0.0,19.0,2.5,0.2,F,0.5,,0.0,0.0,1.0,0.0-1.0,0.0,0.0,1.0,0.0-1.0,,0.0,0.0,0.0-0.0,0.5,1.0,0.5-1.0,,,,0.0,1.0,0.0,100.0,0.0,50.0,7XfD7MBpRTSWYRLMFWXT1w,2.0,40.0,0.0,1.0,20.0,1.0,1.0,20.0,0.0,,,,,,,,,,,,,,,,1.0,20.0,0.0,,,
374,player,aK_lXUokQ_il4Ed1eGF7_w,,22,9,17.19848,52.2,52.5,9.8,3.9,11.7,6.1,8.6,1.4,3.0,16.4,-1.0,0.96,F,6.0,62.2,36.9,2.4,5.5,2.4-5.5,42.6,1.1,3.5,1.1-3.5,,1.3,2.0,1.3-2.0,0.2,0.5,0.2-0.5,,,,0.7,0.5,31.2,63.1,0.5,41.7,aK_lXUokQ_il4Ed1eGF7_w,104.0,52.79187817258884,0.9519230769230769,17.0,8.629441624365482,1.5294117647058822,37.0,18.781725888324875,1.1081081081081081,20.0,10.152284263959391,1.35,1.0,0.5076142131979695,0.0,4.0,2.030456852791878,1.25,2.0,1.015228426395939,1.0,9.0,4.568527918781726,1.1111111111111112,,,,2.0,1.015228426395939,0.0
375,player,SrJSaV2JSRyT7zISNF2O-A,,16,16,35.73438,63.4,59.3,32.6,0.6,18.9,18.2,13.1,0.8,3.3,30.2,1.5,1.1,F,26.4,57.5,66.3,9.5,18.2,9.5-18.2,52.2,2.6,6.1,2.6-6.1,,6.9,12.1,6.9-12.1,4.8,5.9,4.8-5.9,,,,3.8,3.1,41.8,33.7,0.6,81.1,SrJSaV2JSRyT7zISNF2O-A,96.0,17.843866171003718,1.21875,19.0,3.5315985130111525,1.4736842105263157,76.0,14.12639405204461,1.6842105263157894,30.0,5.5762081784386615,1.1,62.0,11.524163568773234,0.9838709677419355,12.0,2.2304832713754648,1.3333333333333333,90.0,16.728624535315987,1.1888888888888889,4.0,0.7434944237918215,1.75,97.0,18.029739776951672,1.2164948453608246,14.0,2.6022304832713754,1.5
376,player,mT5wpfuTTmKWWq90Fg7xeA,,2,0,3.43333,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,1.5,G,3.0,0.0,50.0,1.0,2.0,1.0-2.0,50.0,1.0,1.0,1.0-1.0,,0.0,1.0,0.0-1.0,0.0,0.0,0.0-0.0,,,,0.0,0.0,100.0,50.0,0.0,,mT5wpfuTTmKWWq90Fg7xeA,2.0,50.0,3.0,,,,,,,,,,,,,,,,,,,,,,2.0,50.0,0.0,,,
377,player,DIN8BLFTQzSAU8XOBMvOmA,,21,2,16.01746,63.9,61.7,21.7,7.8,18.2,7.8,15.4,1.3,1.7,10.3,0.8,1.08,F,4.0,61.7,100.0,1.8,2.9,1.8-2.9,61.7,0.0,0.0,0.0-0.0,,1.8,2.9,1.8-2.9,0.5,0.6,0.5-0.6,,,,0.9,0.6,,0.0,0.4,76.9,DIN8BLFTQzSAU8XOBMvOmA,6.0,6.741573033707865,1.0,28.0,31.46067415730337,1.3571428571428572,7.0,7.865168539325842,1.5714285714285714,33.0,37.07865168539326,1.0606060606060606,,,,1.0,1.1235955056179776,2.0,1.0,1.1235955056179776,0.0,10.0,11.235955056179774,1.2,1.0,1.1235955056179776,0.0,2.0,2.247191011235955,1.5
378,player,cdWeGvVZRaqZGzlgyIPZSA,,52,52,31.97821,61.8,60.6,7.8,2.0,7.0,31.5,9.6,1.6,0.3,15.6,-0.9,1.12,G,12.5,55.8,44.3,4.8,9.8,4.8-9.8,48.6,2.3,5.5,2.3-5.5,,2.4,4.3,2.4-4.3,0.7,0.8,0.7-0.8,,,,6.9,1.1,43.0,55.7,1.0,85.0,cdWeGvVZRaqZGzlgyIPZSA,270.0,39.705882352941174,1.2074074074074075,14.0,2.0588235294117645,1.4285714285714286,108.0,15.88235294117647,1.2777777777777777,12.0,1.7647058823529411,1.6666666666666667,18.0,2.6470588235294117,1.5555555555555556,18.0,2.6470588235294117,1.6666666666666667,204.0,30.0,1.0686274509803921,6.0,0.8823529411764706,1.3333333333333333,16.0,2.3529411764705883,1.25,14.0,2.0588235294117645,1.2857142857142858
379,player,q30bePizQS2YBcgdQrS6Ug,,4,0,9.375,45.1,32.1,42.9,0.0,15.6,21.6,15.3,2.6,0.0,22.6,2.0,0.76,G-F,3.8,60.0,35.7,1.0,3.5,1.0-3.5,28.6,0.2,2.2,0.2-2.2,,0.8,1.2,0.8-1.2,1.5,1.5,1.5-1.5,,,,1.2,0.8,11.1,64.3,0.5,100.0,q30bePizQS2YBcgdQrS6Ug,8.0,32.0,0.625,1.0,4.0,0.0,5.0,20.0,0.8,,,,5.0,20.0,1.2,3.0,12.0,0.0,2.0,8.0,1.0,,,,,,,1.0,4.0,2.0
380,player,jPLjd3E4Q8yF7u9Gz55pCw,,42,0,12.30635,55.7,51.8,27.1,2.6,10.0,19.3,9.5,1.7,1.1,18.1,1.3,1.01,G,5.0,52.3,51.8,1.8,4.0,1.8-4.0,43.5,0.7,2.0,0.7-2.0,,1.1,2.1,1.1-2.1,0.9,1.1,0.9-1.1,,,,1.6,0.5,34.1,48.2,0.4,78.3,jPLjd3E4Q8yF7u9Gz55pCw,148.0,47.13375796178344,1.054054054054054,6.0,1.910828025477707,0.6666666666666666,44.0,14.012738853503185,1.3181818181818181,8.0,2.547770700636943,1.25,6.0,1.910828025477707,1.0,10.0,3.1847133757961785,0.8,72.0,22.929936305732486,1.0,2.0,0.6369426751592357,1.0,10.0,3.1847133757961785,0.8,8.0,2.547770700636943,1.75
381,player,IJZyDzvrTQCgli0Q4cnLtg,,19,19,25.00263,54.8,50.4,44.4,8.4,35.9,7.4,22.2,1.8,2.8,19.3,-1.9,0.85,C,9.3,55.3,63.0,3.2,7.1,3.2-7.1,45.2,0.7,2.6,0.7-2.6,,2.5,4.5,2.5-4.5,2.2,3.2,2.2-3.2,,,,1.3,2.4,28.0,37.0,0.9,68.3,IJZyDzvrTQCgli0Q4cnLtg,38.0,19.689119170984455,1.1842105263157894,35.0,18.134715025906736,1.3714285714285714,6.0,3.1088082901554404,1.3333333333333333,55.0,28.497409326424872,1.018181818181818,,,,,,,,,,20.0,10.362694300518134,0.95,,,,6.0,3.1088082901554404,1.0
382,player,7dXGUHg6Tcmx0tHURxzDeg,,15,1,13.55556,60.9,58.3,31.9,10.4,14.6,5.9,10.9,3.4,2.4,19.9,-1.7,1.09,G,6.7,56.2,66.7,2.5,4.8,2.5-4.8,51.4,0.7,1.6,0.7-1.6,,1.8,3.2,1.8-3.2,1.1,1.5,1.1-1.5,,,,0.5,0.7,41.7,33.3,0.9,69.6,7dXGUHg6Tcmx0tHURxzDeg,61.0,48.8,1.1475409836065573,7.0,5.6000000000000005,1.2857142857142858,26.0,20.8,1.1538461538461537,1.0,0.8,0.0,,,,,,,9.0,7.199999999999999,0.6666666666666666,16.0,12.8,1.375,,,,5.0,4.0,1.4
383,player,EPTyKfX9RwqjvZBaixU2hQ,,26,7,26.23013,62.5,61.5,9.5,4.8,20.0,12.5,10.1,1.6,1.9,16.7,0.5,1.12,F,11.1,45.9,33.5,3.9,8.5,3.9-8.5,46.2,2.6,5.7,2.6-5.7,,1.3,2.8,1.3-2.8,0.6,0.8,0.6-0.8,,,,2.2,1.0,46.3,66.5,0.9,76.2,EPTyKfX9RwqjvZBaixU2hQ,155.0,58.052434456928836,1.2451612903225806,7.0,2.6217228464419478,1.5714285714285714,58.0,21.722846441947567,1.3793103448275863,13.0,4.868913857677903,0.9230769230769231,2.0,0.7490636704119851,0.0,6.0,2.247191011235955,0.0,4.0,1.4981273408239701,0.0,15.0,5.617977528089887,1.2666666666666666,1.0,0.37453183520599254,2.0,6.0,2.247191011235955,1.1666666666666667
384,player,u0b9UmBFTuew_3Seq8MFpQ,,50,14,16.916,57.1,55.7,60.0,10.3,28.6,12.2,19.9,1.0,4.4,11.6,1.1,0.91,F-C,4.0,55.7,100.0,1.6,2.8,1.6-2.8,55.7,0.0,0.0,0.0-0.0,,1.6,2.8,1.6-2.8,0.9,1.7,0.9-1.7,,,,1.6,0.9,,0.0,0.4,54.8,u0b9UmBFTuew_3Seq8MFpQ,4.0,1.7699115044247788,0.5,82.0,36.283185840707965,1.146341463414634,20.0,8.849557522123893,1.6,54.0,23.893805309734514,1.4814814814814814,,,,2.0,0.8849557522123894,0.0,,,,38.0,16.8141592920354,1.2105263157894737,,,,14.0,6.1946902654867255,1.1428571428571428
385,player,mjGeztG_QuKsUMiwPofxdw,,6,0,8.9,66.7,66.7,0.0,0.0,4.8,24.8,14.3,3.7,0.0,11.2,-0.3,1.14,G,2.7,33.3,50.0,1.0,2.0,1.0-2.0,50.0,0.7,1.0,0.7-1.0,,0.3,1.0,0.3-1.0,0.0,0.0,0.0-0.0,,,,1.3,0.3,66.7,50.0,0.7,,mjGeztG_QuKsUMiwPofxdw,8.0,66.66666666666666,1.5,,,,,,,,,,2.0,16.666666666666664,2.0,2.0,16.666666666666664,0.0,,,,,,,,,,,,
386,player,lZSNGukiR2iN41eYhK2i8A,,54,24,26.40802,57.5,52.0,38.6,4.8,19.3,17.3,15.8,1.7,2.7,20.5,-5.7,0.97,F,12.5,49.7,57.8,4.1,9.3,4.1-9.3,44.2,1.4,3.9,1.4-3.9,,2.7,5.4,2.7-5.4,2.9,3.6,2.9-3.6,,,,3.0,2.0,36.8,42.2,0.9,79.4,lZSNGukiR2iN41eYhK2i8A,284.0,33.33333333333333,1.0774647887323943,30.0,3.5211267605633805,1.2,200.0,23.474178403755868,1.27,16.0,1.8779342723004695,1.125,16.0,1.8779342723004695,1.25,44.0,5.164319248826291,1.1818181818181819,130.0,15.258215962441316,1.2153846153846153,44.0,5.164319248826291,1.5,42.0,4.929577464788732,1.4761904761904763,34.0,3.9906103286384975,0.8235294117647058
387,player,jHyr6_pWRf6FGLqSpftcBg,,18,18,30.43981,56.8,56.2,10.6,9.9,27.7,7.3,12.4,1.4,3.0,19.8,-7.4,1.0,C,14.3,57.9,91.2,6.6,12.0,6.6-12.0,55.1,0.3,1.1,0.3-1.1,,6.3,10.9,6.3-10.9,0.8,1.3,0.8-1.3,,,,1.4,1.8,26.3,8.8,0.9,60.9,jHyr6_pWRf6FGLqSpftcBg,40.0,12.307692307692308,0.625,66.0,20.307692307692307,1.2272727272727273,24.0,7.384615384615385,1.4166666666666667,102.0,31.384615384615383,1.2254901960784315,,,,,,,,,,51.0,15.692307692307692,1.5294117647058822,6.0,1.8461538461538463,1.0,5.0,1.5384615384615385,1.2
388,player,oqlKNwKGQjqkqrsfQGqeyw,,24,0,16.68611,52.7,50.0,27.1,2.3,13.2,25.9,15.2,2.6,3.1,27.5,1.3,0.89,F,9.8,46.5,57.3,3.5,8.3,3.5-8.3,42.2,1.3,3.5,1.3-3.5,,2.2,4.8,2.2-4.8,1.5,2.2,1.5-2.2,,,,2.6,1.7,36.5,42.7,0.9,66.7,oqlKNwKGQjqkqrsfQGqeyw,60.0,25.862068965517242,1.2,2.0,0.8620689655172413,1.5,58.0,25.0,0.9655172413793104,2.0,0.8620689655172413,1.0,,,,18.0,7.758620689655173,1.1666666666666667,52.0,22.413793103448278,0.9423076923076923,7.0,3.0172413793103448,1.1428571428571428,22.0,9.482758620689655,1.0,10.0,4.310344827586207,1.0
389,player,pbtoyYzEQsOpcCGa5hbxew,,27,27,30.59691,54.5,52.8,13.8,7.3,11.4,9.4,15.4,2.3,1.5,13.8,-5.0,0.92,F,9.3,49.5,46.5,3.4,8.0,3.4-8.0,42.9,1.6,4.3,1.6-4.3,,1.9,3.7,1.9-3.7,0.8,1.1,0.8-1.1,,,,2.0,1.6,37.1,53.5,1.4,73.3,pbtoyYzEQsOpcCGa5hbxew,131.0,43.377483443708606,1.0305343511450382,25.0,8.27814569536424,1.24,59.0,19.5364238410596,0.9661016949152542,19.0,6.291390728476822,1.3157894736842106,1.0,0.33112582781456956,0.0,4.0,1.3245033112582782,1.5,6.0,1.9867549668874174,1.6666666666666667,39.0,12.91390728476821,1.1794871794871795,9.0,2.980132450331126,1.1111111111111112,6.0,1.9867549668874174,1.3333333333333333
390,player,ZrKQ2tYXQpaz8w-J9_NPQA,,20,7,16.76833,57.5,54.8,23.7,18.5,24.0,4.5,18.3,1.4,11.1,15.5,-1.8,0.94,C,5.9,56.2,86.0,2.4,4.6,2.4-4.6,52.7,0.2,0.6,0.2-0.6,,2.2,4.0,2.2-4.0,0.8,1.1,0.8-1.1,,,,0.5,1.2,30.8,14.0,0.5,72.7,ZrKQ2tYXQpaz8w-J9_NPQA,17.0,12.592592592592592,0.8823529411764706,27.0,20.0,1.1851851851851851,12.0,8.88888888888889,1.5,35.0,25.925925925925924,1.2285714285714286,,,,,,,,,,39.0,28.888888888888886,1.0769230769230769,,,,2.0,1.4814814814814816,1.0
391,player,7vs4wkSYTVSnK_FGFB2BQg,,25,25,32.98733,53.2,48.5,26.5,1.6,10.9,11.1,8.8,1.4,2.9,20.8,-8.2,0.97,F,16.0,40.1,49.7,5.2,13.4,5.2-13.4,39.0,2.6,6.8,2.6-6.8,,2.7,6.7,2.7-6.7,2.9,3.6,2.9-3.6,,,,2.4,1.4,37.9,50.3,1.0,82.0,7vs4wkSYTVSnK_FGFB2BQg,160.0,39.119804400978,1.1625,5.0,1.2224938875305624,0.8,73.0,17.84841075794621,1.1232876712328768,4.0,0.9779951100244498,1.25,46.0,11.246943765281173,0.8260869565217391,33.0,8.06845965770171,1.3636363636363635,37.0,9.04645476772616,0.972972972972973,6.0,1.466992665036675,0.8333333333333334,27.0,6.601466992665037,0.5555555555555556,4.0,0.9779951100244498,1.5
392,player,xJCwUpddQICPd1oMInrT4w,,20,3,25.63667,48.4,43.4,28.1,2.9,9.0,28.8,20.3,1.7,0.7,22.5,-6.0,0.77,G,10.6,44.6,66.3,3.8,9.8,3.8-9.8,38.8,0.9,3.3,0.9-3.3,,2.9,6.5,2.9-6.5,2.2,2.8,2.2-2.8,,,,5.0,2.8,27.3,33.7,0.9,78.2,xJCwUpddQICPd1oMInrT4w,66.0,21.08626198083067,1.1363636363636365,8.0,2.5559105431309903,1.25,46.0,14.696485623003195,0.8913043478260869,1.0,0.3194888178913738,0.0,5.0,1.5974440894568689,1.0,24.0,7.667731629392971,0.9583333333333334,97.0,30.990415335463258,0.9484536082474226,5.0,1.5974440894568689,1.6,45.0,14.376996805111823,0.8888888888888888,16.0,5.111821086261981,1.375
393,player,LUrdSZQLQhygYqQBAVvOWg,,2,0,2.63333,50.0,50.0,0.0,0.0,0.0,108.7,0.0,0.0,0.0,33.1,9.0,1.0,G,2.0,100.0,50.0,1.0,2.0,1.0-2.0,50.0,0.0,1.0,0.0-1.0,,1.0,1.0,1.0-1.0,0.0,0.0,0.0-0.0,,,,1.0,0.0,0.0,50.0,0.0,,LUrdSZQLQhygYqQBAVvOWg,2.0,50.0,0.0,,,,2.0,50.0,2.0,,,,,,,,,,,,,,,,,,,,,
394,player,ZSShDnPZSH29bwKNx2GDGQ,,1,0,6.05,,,,0.0,19.4,0.0,,0.0,0.0,0.0,-2.0,,F,0.0,,,0.0,0.0,0.0-0.0,,0.0,0.0,0.0-0.0,,0.0,0.0,0.0-0.0,0.0,0.0,0.0-0.0,,,,0.0,0.0,,,0.0,,ZSShDnPZSH29bwKNx2GDGQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,player,a1KmdJJhR9qS8vCcemMUYw,,2,0,9.925,27.6,25.0,20.0,17.0,22.5,8.9,15.5,4.6,0.0,25.3,-3.5,0.47,G,3.0,16.7,60.0,1.0,5.0,1.0-5.0,20.0,0.5,2.0,0.5-2.0,,0.5,3.0,0.5-3.0,0.5,1.0,0.5-1.0,,,,0.5,1.0,25.0,40.0,1.0,50.0,a1KmdJJhR9qS8vCcemMUYw,2.0,18.181818181818183,1.5,1.0,9.090909090909092,1.0,,,,,,,,,,,,,4.0,36.36363636363637,0.0,1.0,9.090909090909092,2.0,1.0,9.090909090909092,0.0,2.0,18.181818181818183,0.0
396,player,IlmEWZnBTR2jrzUYzhQktQ,,21,0,12.70476,53.5,54.4,25.0,8.6,11.0,7.9,11.9,1.6,1.1,15.7,-2.5,0.94,F,4.5,57.4,58.8,1.8,3.8,1.8-3.8,47.5,0.5,1.6,0.5-1.6,,1.3,2.2,1.3-2.2,0.4,1.0,0.4-1.0,,,,0.7,0.6,33.3,41.2,0.4,40.0,IlmEWZnBTR2jrzUYzhQktQ,48.0,41.02564102564102,1.0208333333333333,7.0,5.982905982905983,1.5714285714285714,35.0,29.914529914529915,0.9428571428571428,1.0,0.8547008547008548,3.0,4.0,3.418803418803419,0.75,4.0,3.418803418803419,0.75,4.0,3.418803418803419,0.5,9.0,7.6923076923076925,1.3333333333333333,1.0,0.8547008547008548,2.0,4.0,3.418803418803419,1.75
397,player,fvCaW_6_RO6z6NfjEM0Gtg,,13,0,6.39359,51.9,51.9,0.0,7.3,9.7,5.5,3.7,0.0,2.3,13.4,-2.1,1.0,C,2.1,42.9,26.9,0.8,2.0,0.8-2.0,38.5,0.5,1.5,0.5-1.5,,0.2,0.5,0.2-0.5,0.0,0.0,0.0-0.0,,,,0.2,0.1,36.8,73.1,0.0,,fvCaW_6_RO6z6NfjEM0Gtg,16.0,43.24324324324324,1.375,2.0,5.405405405405405,1.0,4.0,10.81081081081081,0.0,8.0,21.62162162162162,1.0,,,,,,,,,,4.0,10.81081081081081,1.5,,,,2.0,5.405405405405405,1.5
398,player,tf7ifMnIQLaUpsStME6vtw,,21,0,10.63492,52.7,50.8,18.8,7.8,8.8,7.2,14.8,1.5,0.8,15.1,-2.2,0.9,G-F,3.5,54.3,54.7,1.3,3.0,1.3-3.0,43.8,0.4,1.4,0.4-1.4,,0.9,1.7,0.9-1.7,0.4,0.6,0.4-0.6,,,,0.5,0.6,31.0,45.3,0.3,66.7,tf7ifMnIQLaUpsStME6vtw,30.0,39.473684210526315,1.0333333333333334,3.0,3.9473684210526314,2.0,19.0,25.0,0.8947368421052632,1.0,1.3157894736842104,3.0,2.0,2.631578947368421,2.0,4.0,5.263157894736842,1.0,5.0,6.578947368421052,0.4,5.0,6.578947368421052,0.8,4.0,5.263157894736842,0.5,2.0,2.631578947368421,2.0
399,player,94uICOo7QxKSZNI95sB9CA,,19,17,30.65614,53.8,49.3,27.2,2.7,10.7,13.6,10.0,1.1,0.6,24.4,-5.1,0.97,G,17.3,56.2,56.2,6.2,14.3,6.2-14.3,43.4,1.7,6.3,1.7-6.3,,4.5,8.1,4.5-8.1,3.2,3.9,3.2-3.9,,,,2.6,1.8,26.9,43.8,0.7,81.1,94uICOo7QxKSZNI95sB9CA,87.0,19.419642857142858,0.9080459770114943,16.0,3.571428571428571,1.1875,96.0,21.428571428571427,1.375,2.0,0.4464285714285714,0.0,21.0,4.6875,1.1428571428571428,32.0,7.142857142857142,0.71875,124.0,27.67857142857143,1.1370967741935485,8.0,1.7857142857142856,1.25,48.0,10.714285714285714,1.1041666666666667,12.0,2.6785714285714284,1.3333333333333333
400,player,Cpsx2sXkQsO1nVCV7F-gBw,,24,24,31.02014,54.8,50.4,20.9,1.0,8.5,24.7,12.5,1.3,0.3,24.9,-6.6,0.96,G,17.7,51.2,48.0,6.2,14.8,6.2-14.8,41.8,2.5,7.7,2.5-7.7,,3.6,7.1,3.6-7.1,2.8,3.1,2.8-3.1,,,,4.8,2.3,33.2,52.0,0.9,90.5,Cpsx2sXkQsO1nVCV7F-gBw,101.0,18.703703703703702,1.2475247524752475,3.0,0.5555555555555556,0.6666666666666666,74.0,13.703703703703704,1.0810810810810811,3.0,0.5555555555555556,1.6666666666666667,23.0,4.2592592592592595,0.9565217391304348,29.0,5.37037037037037,1.2758620689655173,226.0,41.85185185185185,1.1238938053097345,3.0,0.5555555555555556,2.3333333333333335,73.0,13.518518518518519,0.863013698630137,5.0,0.9259259259259258,1.0
